TCGA-B8-5162	VHL,MYH7,ANK2,UBR4,TRIOBP,QSER1,SCAF4,SAMD9
TCGA-B2-5639	VHL,TNR,PBRM1,MED13,MAP3K4,VPS13B
TCGA-CJ-5689	COL6A3,ANK2,LRP2,FREM2,ALMS1
TCGA-BP-4782	MYH7,TNR,TTN,DNAH8,DNAH9,LYST
TCGA-BP-5199	PTEN,CACNA1S,ARID1A,HMCN1,SRRM2,ZNF318,MYH4
TCGA-B0-5812	LAMB1,VHL,SMARCA4,PBRM1,LRP1B,PKHD1
TCGA-CZ-4865	TP53,FAT4,COL24A1,DCHS2,LYST,MYH2,PKHD1,SPEN,ADGRG4
TCGA-CJ-4636	LAMA2,VHL,ZFPM2,MAST4,PCDH15,SRCAP,BAP1
TCGA-B2-4098	TTN,TENM1,MUC17
TCGA-B8-4621	MTOR,PTEN,DNAH9,FAT1,PKHD1,THSD7B
TCGA-CJ-4904	ATM,VHL,PBRM1
TCGA-AK-3436	MYH7,PBRM1,LRP1,PATJ,FREM2,NAV3,FAT3
TCGA-A3-3358	FN1,SETD2,SPTA1,DNAH9,ATRX,SPEN,HMCN1
TCGA-B0-5691	MTOR,VHL,AFDN,LRRCC1
TCGA-DV-5565	TTN,LRP1,PRUNE2,QSER1,AKAP9,FBN2,RTTN,CSMD1
TCGA-CJ-6030	EP300,VHL,COL6A6,MED13,PBRM1,SPTA1,NSD1,LRP1,HMCN1,FBN3,TACC2,SRCAP,ADGRV1,SLITRK6
TCGA-BP-5189	TNC,PBRM1,AKAP9,KDM5C,LYST,RALGAPA1,MYH4
TCGA-B0-5088	NOS1,VHL,ABCA1,SLIT2,LYST,NAV3,DST,BAP1,LRP1B
TCGA-B0-4712	VHL,COL6A6,PBRM1,NSD1,LRP2,COL24A1,DIP2C,CSMD1
TCGA-BP-4965	PTEN,VHL,TTN,PDZD2,SRCAP,HYDIN,XIRP2,MUC17,MUC16
TCGA-B0-5695	LAMA2,VHL,MUC2,PBRM1,HERC2,KIF1B,SPEN,ROS1,FBN2,VPS13B
TCGA-CZ-4856	GRIN2B,VHL,DNAH9,HIVEP1,DST
TCGA-B0-4815	PBRM1,ROS1,BAZ2B
TCGA-BP-5009	ATM,FN1,CACNA1S,VHL,ANK2,PBRM1,DNAH2,SLIT2,DNAH11,FAT3,PEG3
TCGA-BP-4999	VHL,ALMS1,MUC16
TCGA-BP-4986	VHL,RYR1,TTN,SLIT2,FREM2
TCGA-B8-4148	VHL,PBRM1,FLG
TCGA-BP-5006	VHL,ESPL1,SETD2,ADGRG4,CHD7
TCGA-BP-5168	CENPF,SYNE1,HMCN1,SACS,OBSCN,CSMD3,CSMD1
TCGA-CZ-4864	THBS1,NSD1,DYNC2H1,PLXNA4,RGS3,DST,BAP1
TCGA-CJ-4643	VHL,MED13,PBRM1,DNAH9,MUC17
TCGA-CJ-4900	VHL,PBRM1,TENM1,MYH4
TCGA-MM-A563	PRPF8,AHNAK2,SRRM2
TCGA-CZ-4859	EP300,VHL,STAG2,TTN,MED13,APOB,LRP1,ABCA13,SYNE2,SPEN,ZZEF1,FAT1,LRP1B
TCGA-A3-3308	PTEN,FN1,NOS1,VHL,BRCA2,TTN,KMT2D,SETD2,PATJ,PTPRZ1,MACF1,USH2A,CSMD3,BAP1,HMCN1,NYNRIN
TCGA-BP-5004	TLN2,AFDN,PRPF8,DST,MUC16
TCGA-A3-3378	EP300,PBRM1,DNAH2,MUC2,MUC16,PKHD1
TCGA-B8-A54I	VWF,LRP2,MEGF10,ADGRG4,RTTN
TCGA-CJ-4903	VHL,PBRM1,PLXNA4,ATRX,DST,VPS13C,SAMD9
TCGA-B8-4620	VHL,PBRM1,SETD2,FLG,ADGRG4,SACS,MUC16
TCGA-CJ-4641	ZEB2,SPTA1,DNAH7,FAT1,ADAMTS12,BAP1
TCGA-B0-4698	TP53,EP300,LAMA4,LAMB1,RYR1,DMD,TLN2,RELN,TTN,AFDN,MAP3K4,DNAH10,DNAH8,IGF2R,PTPRZ1,FAT4,DOCK4,AHNAK,AHNAK2,ABCA13,VPS13C,MYH2,KIAA1549L,FBN2,MUC17,LRP1B,FAT3,MYCBP2,ZZEF1,NAV3,MYO16,ZFHX4,NEB,CSMD1,RTTN,MUC16,XIRP2,PEG3,ALPK2,PKHD1L1,MYH4
TCGA-CZ-5462	LAMA2,TTN,SPTA1,PLXNA4,ABCA13,HMCN1,MYCBP2,DENND4A
TCGA-BP-4993	VHL,PBRM1,RANBP2,MUC16,SAMD9
TCGA-BP-5178	VHL,SETD2,ZFPM2,CELSR1,LRP1B,PKHD1L1
